"","Date","Price","Open","High","Low","Vol.","Change","iso_code","continent","location","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million","Year_category"
"45",2022-02-06,433.38,440.72,444.04,428.86,"185.02M",-0.25,"USA","North America","United States",76550118,83608,285293.429,904891,446,2486,229938.876,251.139,856.956,2718.084,1.34,7.467,0.59,19280,57.913,99087,297.634,NA,NA,94030,282.444,798242340,626073,2397.736,1.881,1383863,4.157,0.14,7.1,"tests performed",547528120,252013536,214060229,91778160,207890,505690,164.91,75.91,64.47,27.64,1523,129627,0.039,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,1037396.1,16.65,19.16,3116.09831160724,"3rd year (ongoing)"
"46",2022-02-05,434.47,433.06,439.72,427.15,"163.89M",-1.22,"USA","North America","United States",76466510,86815,301668,904445,867,2487,229687.737,260.772,906.141,2716.744,2.604,7.47,0.6,19642,59,101694,305.465,NA,NA,97289,292.234,797616267,1113522,2395.855,3.345,1401301,4.209,0.144,6.9,"tests performed",547320230,251954345,214000888,91689703,428203,513175,164.85,75.89,64.46,27.62,1546,131615,0.04,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"47",2022-02-04,439.84,432.03,440.38,420.76,"250.45M",0.42,"USA","North America","United States",76379695,355323,314899.571,903578,4112,2528.286,229426.965,1067.308,945.886,2714.14,12.351,7.594,0.61,20576,61.806,107685,323.461,NA,NA,101801,305.787,796502745,1474913,2392.51,4.43,1413603,4.246,0.152,6.6,"tests performed",546892027,251844930,213870447,91503487,638719,517900,164.72,75.85,64.42,27.56,1560,133522,0.04,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"48",2022-02-01,437.98,445.56,448.06,437.95,"202.27M",-1.96,"USA","North America","United States",75419879,325948,427057.571,893483,3332,2577.429,226543.899,979.073,1282.782,2683.817,10.009,7.742,0.63,22670,68.095,120532,362.05,NA,NA,115569,347.143,791553589,1764272,2377.644,5.299,1547353,4.648,0.185,5.4,"tests performed",545195262,251417056,213400497,90712085,592346,628700,164.21,75.73,64.28,27.32,1894,162847,0.049,58.8,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"49",2022-01-20,446.75,453.75,458.74,444.5,"118.81M",-1.11,"USA","North America","United States",69506336,732721,744560.286,865052,2866,2064,208780.982,2200.925,2236.487,2598.416,8.609,6.2,0.99,26283,78.948,152940,459.396,NA,NA,148726,446.739,772051036,2749888,2319.063,8.26,2289681,6.878,0.263,3.8,"tests performed",537250721,249320882,211719318,86565271,912305,894282,161.82,75.09,63.77,26.07,2694,240046,0.072,56.02,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"50",2022-01-09,451.75,458.13,459.61,451.46,"107.00M",-1.04,"USA","North America","United States",60415389,485174,729400.857,840788,583,1736.143,181473.876,1457.351,2190.952,2525.533,1.751,5.215,1.38,23800,71.49,137280,412.357,NA,NA,141776,425.862,745510401,1622336,2239.341,4.873,2566477,7.709,0.293,3.4,"tests performed",525927044,246289675,209941223,80037171,489164,1227858,158.41,74.18,63.23,24.11,3698,326623,0.098,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,973937.3,16.29,19.19,2925.4827313707,"3rd year (ongoing)"
"51",2022-01-08,456.49,459.74,459.96,455.31,"108.94M",-1.77,"USA","North America","United States",59930215,397829,700897.286,840205,807,1706.857,180016.526,1194.986,2105.334,2523.782,2.424,5.127,1.42,23150,69.537,133605,401.319,NA,NA,138345,415.556,743888065,2154711,2234.468,6.472,2523660,7.58,0.294,3.4,"tests performed",525437880,246147318,209866975,79763372,1029854,1228255,158.26,74.14,63.21,24.02,3699,325892,0.098,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"52",2022-01-04,464.72,461.19,465.09,459.9,"95.89M",0.04,"USA","North America","United States",57165373,811833,562415.857,832788,2310,1354.286,171711.579,2438.559,1689.367,2501.503,6.939,4.068,1.63,21040,63.199,114863,345.022,NA,NA,116772,350.756,732627004,2883112,2200.642,8.66,2037619,6.121,0.288,3.5,"tests performed",519946231,244719870,209027894,76523711,1392019,995369,156.61,73.71,62.96,23.05,2998,269539,0.081,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"53",2022-01-03,464.53,472.19,472.88,463.44,"89.39M",-1.38,"USA","North America","United States",56353540,1043957,498123.143,830478,1843,1355.143,169273.02,3135.806,1496.247,2494.564,5.536,4.071,1.67,20341,61.1,108779,326.747,NA,NA,111118,333.773,729743892,2198830,2191.982,6.605,1952066,5.864,0.281,3.6,"tests performed",518554212,244345946,208814580,75714642,1222174,1034877,156.19,73.6,62.89,22.81,3117,278201,0.084,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"54",2022-01-02,471.02,471.59,473.2,468.94,"65.15M",0.27,"USA","North America","United States",55309583,285649,420449.571,828635,378,1347.714,166137.214,858.024,1262.933,2489.028,1.135,4.048,1.64,19606,58.892,102693,308.466,NA,NA,105298,316.291,727545062,1322619,2185.377,3.973,1880471,5.649,0.274,3.6,"tests performed",517332038,244003316,208619001,75026697,491941,1075975,155.82,73.49,62.84,22.6,3241,285689,0.086,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,961592.6,16.26,19.95,2888.40210341452,"3rd year (ongoing)"
"55",2022-01-01,469.75,465.23,469.85,462.05,"73.58M",0.91,"USA","North America","United States",55023934,188995,405115.714,828257,388,1343.286,165279.191,567.697,1216.874,2487.893,1.165,4.035,1.62,18863,56.66,96560,290.044,NA,NA,98910,297.103,726222443,1238533,2181.405,3.72,1828960,5.494,0.268,3.7,"tests performed",516840097,243866077,208528941,74761090,100504,1073648,155.67,73.45,62.81,22.52,3234,285000,0.086,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"56",2022-01-10,465.51,462.7,465.74,456.6,"116.54M",-0.12,"USA","North America","United States",61797509,1382120,777709.857,842825,2037,1763.857,185625.446,4151.569,2336.061,2531.652,6.119,5.298,1.35,24487,73.553,142248,427.28,NA,NA,144566,434.243,747580631,2070230,2245.56,6.218,2548106,7.654,0.292,3.4,"tests performed",527162064,246621316,210130165,80755615,1235020,1229693,158.78,74.28,63.29,24.32,3704,325053,0.098,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"57",2022-01-07,466.09,467.95,469.2,464.65,"85.11M",-0.4,"USA","North America","United States",59532386,869717,671063.857,839398,2396,1647,178821.539,2612.429,2015.721,2521.358,7.197,4.947,1.46,22862,68.672,131875,396.122,NA,NA,132844,399.033,741733354,2849979,2227.996,8.561,2392778,7.187,0.295,3.4,"tests performed",524408026,245872085,209693623,79180275,1609071,1095490,157.95,74.06,63.16,23.85,3300,291278,0.088,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"58",2022-01-06,467.94,467.89,470.82,465.43,"85.72M",-0.09,"USA","North America","United States",58662669,834748,620236.143,837002,2033,1406.429,176209.11,2507.39,1863.046,2514.161,6.107,4.225,1.51,22134,66.485,126993,381.458,NA,NA,127763,383.771,738883375,3119698,2219.435,9.371,2269778,6.818,0.294,3.4,"tests performed",522798955,245471829,209450287,78210934,1432531,951422,157.47,73.94,63.09,23.56,2866,257196,0.077,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"59",2022-01-05,468.38,477.16,477.98,468.28,"100.64M",-1.92,"USA","North America","United States",57827921,662548,585357.714,834969,2181,1329.429,173701.72,1990.141,1758.279,2508.054,6.551,3.993,1.56,21532,64.677,121478,364.892,NA,NA,122385,367.616,735763677,3136673,2210.064,9.422,2156267,6.477,0.292,3.4,"tests performed",521366424,245100494,209239142,77356698,1420193,962313,157.03,73.82,63.02,23.3,2898,261683,0.079,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"60",2022-01-04,477.55,479.22,479.98,475.58,"68.19M",-0.03,"USA","North America","United States",57165373,811833,562415.857,832788,2310,1354.286,171711.579,2438.559,1689.367,2501.503,6.939,4.068,1.63,21040,63.199,114863,345.022,NA,NA,116772,350.756,732627004,2883112,2200.642,8.66,2037619,6.121,0.288,3.5,"tests performed",519946231,244719870,209027894,76523711,1392019,995369,156.61,73.71,62.96,23.05,2998,269539,0.081,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"61",2022-01-03,477.71,476.3,477.85,473.85,"71.51M",0.58,"USA","North America","United States",56353540,1043957,498123.143,830478,1843,1355.143,169273.02,3135.806,1496.247,2494.564,5.536,4.071,1.67,20341,61.1,108779,326.747,NA,NA,111118,333.773,729743892,2198830,2191.982,6.605,1952066,5.864,0.281,3.6,"tests performed",518554212,244345946,208814580,75714642,1222174,1034877,156.19,73.6,62.89,22.81,3117,278201,0.084,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"3rd year (ongoing)"
"62",2021-03-01,474.96,475.64,476.86,474.67,"65.24M",-0.25,"USA","North America","United States",28798305,50384,67868.571,515513,1319,2010.429,86503.458,151.342,203.862,1548.482,3.962,6.039,0.88,11362,34.129,43721,131.328,NA,NA,40540,121.773,347759150,999600,1044.588,3.003,1309972,3.935,0.046,21.7,"tests performed",89676809,57175994,30670567,NA,2050625,2202265,27.01,17.22,9.24,NA,6633,1170521,0.353,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"63",2021-12-30,476.16,477.93,479,475.67,"51.51M",-0.28,"USA","North America","United States",54321016,590599,352625.286,827157,1494,1317.571,163167.787,1774.023,1059.205,2484.589,4.488,3.958,1.69,18158,54.542,89961,270.222,NA,NA,85216,255.969,722994931,2325122,2171.71,6.984,1754382,5.27,0.246,4.1,"tests performed",516139000,243671460,208420234,74362520,1508764,1028177,155.46,73.39,62.78,22.4,3097,272300,0.082,50.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"64",2021-02-09,477.48,476.98,478.56,475.92,"53.08M",0.13,"USA","North America","United States",27345802,95229,109244.429,473922,3065,2886.286,82140.474,286.046,328.145,1423.552,9.207,8.67,0.78,18929,56.858,75626,227.163,NA,NA,66095,198.534,323209865,1701895,970.848,5.112,1511763,4.541,0.069,14.5,"tests performed",52949422,38421395,13516636,NA,1973767,1733812,15.95,11.57,4.07,NA,5222,1000505,0.301,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"65",2021-02-08,476.87,477.72,478.81,476.06,"44.97M",-0.08,"USA","North America","United States",27250573,82738,112355.714,470857,1451,2953.286,81854.428,248.526,337.491,1414.346,4.358,8.871,0.78,19328,58.057,76870,230.9,NA,NA,67660,203.235,321507970,1050663,965.736,3.156,1503166,4.515,0.071,14.1,"tests performed",50975655,37384752,12620981,NA,1579217,1694129,15.35,11.26,3.8,NA,5103,989872,0.298,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"66",2021-02-07,477.26,472.06,477.31,472.01,"55.10M",1.42,"USA","North America","United States",27167835,89448,118427.143,469406,1477,2999.714,81605.902,268.681,355.728,1409.987,4.437,9.01,0.79,19377,58.204,77866,233.891,NA,NA,69310,208.191,320457307,832291,962.58,2.5,1501442,4.51,0.073,13.7,"tests performed",49396438,36547788,11915870,NA,444032,1666297,14.88,11.01,3.59,NA,5019,980234,0.295,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,573349.6,17.48,25.02,1722.20979095708,"2nd year"
"67",2021-02-03,470.6,468.75,472.19,468.64,"56.44M",0.62,"USA","North America","United States",26705442,124351,137287.429,457635,3917,3076.286,80216.981,373.522,412.38,1374.63,11.766,9.24,0.8,21405,64.296,87294,262.211,NA,NA,74576,224.009,314506875,1879353,944.706,5.645,1533947,4.608,0.079,12.7,"tests performed",42950873,32677050,9462496,NA,2138135,1510309,12.94,9.84,2.85,NA,4549,973247,0.293,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"68",2021-02-02,467.69,462.79,467.81,462.58,"56.78M",1,"USA","North America","United States",26581091,117008,141732.286,453718,3534,3106.429,79843.459,351.465,425.731,1362.864,10.615,9.331,0.81,21767,65.383,89004,267.347,NA,NA,76508,229.812,312627522,1641714,939.061,4.931,1562327,4.693,0.082,12.2,"tests performed",40812738,31417860,8627557,NA,1695984,1480895,12.29,9.46,2.6,NA,4460,971997,0.293,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"69",2021-02-01,463.06,458.61,463.21,456.31,"68.08M",1.78,"USA","North America","United States",26464083,125238,146585.714,450184,1776,3170.429,79491.994,376.186,440.31,1352.249,5.335,9.523,0.83,22230,66.774,90582,272.087,NA,NA,79093,237.577,310985808,1038593,934.13,3.12,1584211,4.759,0.084,11.9,"tests performed",39116754,30455645,7927738,NA,1384392,1476014,11.78,9.17,2.39,NA,4446,984891,0.297,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"70",2021-12-20,454.98,454.48,455.4,451.14,"105.77M",-1.06,"USA","North America","United States",51159739,239707,143164.857,810403,1592,1353.143,153672.041,720.024,430.034,2434.263,4.782,4.065,1.31,16210,48.691,63764,191.532,NA,NA,55960,168.091,703778569,1543983,2113.988,4.638,1735819,5.214,0.099,10.1,"tests performed",503708616,240482709,206704314,66816992,1821642,1506631,151.72,72.43,62.26,20.13,4538,352858,0.106,47.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"71",2021-01-07,459.87,461.55,464.74,458.06,"135.64M",-1.41,"USA","North America","United States",21810946,286311,231289,371521,4026,2823.714,65515.045,860.012,694.739,1115.963,12.093,8.482,1.1,28491,85.58,128819,386.943,NA,NA,115039,345.551,269264279,2262924,808.808,6.797,1630801,4.899,0.144,6.9,"tests performed",9837676,9018096,640747,NA,1170243,598269,2.96,2.72,0.19,NA,1802,500965,0.151,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"72",2021-01-06,466.45,472.57,472.87,464.8,"114.77M",-0.88,"USA","North America","United States",21524635,259774,235404.143,367495,3926,2723.857,64655.033,780.301,707.1,1103.87,11.793,8.182,1.1,28608,85.932,129805,389.904,NA,NA,114720,344.592,267001355,2339402,802.01,7.027,1582570,4.754,0.147,6.8,"tests performed",8667433,8151557,359906,NA,1021568,491182,2.61,2.46,0.11,NA,1479,435833,0.131,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"73",2021-01-05,470.6,463.42,470.86,460.74,"115.78M",1.56,"USA","North America","United States",21264861,232817,229490.857,363569,3604,2724.857,63874.732,699.329,689.338,1092.077,10.826,8.185,1.09,28528,85.692,128858,387.06,NA,NA,113829,341.916,264661953,1974282,794.983,5.93,1561562,4.691,0.149,6.7,"tests performed",7645865,7320531,187520,NA,831704,465729,2.3,2.2,0.06,NA,1403,434758,0.131,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"74",2021-01-04,463.36,463.09,465.74,460.25,"95.49M",-0.69,"USA","North America","United States",21032044,185477,225647,359965,1979,2726.429,63175.403,557.13,677.791,1081.252,5.944,8.19,1.09,28266,84.905,127426,382.758,NA,NA,112336,337.431,262687671,1410265,789.053,4.236,1549145,4.653,0.15,6.7,"tests performed",6814161,6590804,99028,NA,657469,450061,2.05,1.99,0.03,NA,1356,430929,0.13,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"75",2021-01-03,466.57,470.19,470.56,466.27,"84.99M",-0.89,"USA","North America","United States",20846567,203362,223880.714,357986,1437,2711.857,62618.273,610.852,672.486,1075.307,4.316,8.146,1.09,28006,84.124,125595,377.258,NA,NA,112069,336.629,261277406,1052019,784.817,3.16,1534825,4.61,0.15,6.7,"tests performed",6156692,5992636,53229,NA,138984,440584,1.85,1.8,0.02,NA,1327,427860,0.129,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,472092.6,15.91,45.92,1418.05714691069,"2nd year"
"76",2021-12-10,470.74,469.23,470.9,466.51,"77.16M",0.94,"USA","North America","United States",49863337,158166,120738.429,798568,1800,1318.286,149777.949,475.094,362.67,2398.714,5.407,3.96,1.11,15236,45.765,61162,183.717,NA,NA,55244,165.94,688185752,1840538,2067.151,5.529,1591053,4.779,0.071,14.1,"tests performed",489688119,237245495,204523473,58171688,2083173,1683956,147.49,71.46,61.6,17.52,5072,356671,0.107,47.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"77",2021-12-09,466.35,468.15,469.63,466.14,"59.48M",-0.68,"USA","North America","United States",49705171,124547,120813,796768,1565,1286.143,149302.855,374.11,362.894,2393.307,4.701,3.863,1.11,14992,45.033,60371,181.341,NA,NA,54693,164.285,686345214,1899623,2061.623,5.706,1601913,4.812,0.071,14.1,"tests performed",487604946,236821640,204128396,56900945,1901528,1731348,146.87,71.33,61.48,17.14,5215,365684,0.11,47.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"78",2021-12-08,469.52,468.7,470,466.83,"71.47M",0.26,"USA","North America","United States",49580624,149990,122865.286,795203,1816,1621.143,148928.745,450.535,369.059,2388.606,5.455,4.87,1.12,14901,44.759,59721,179.388,NA,NA,53647,161.143,684445591,2030458,2055.916,6.099,1619598,4.865,0.072,13.9,"tests performed",485703418,236416993,203789839,55735389,1904858,1765543,146.29,71.21,61.38,16.79,5318,371835,0.112,47.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"79",2021-12-07,468.28,464.41,468.88,458.65,"93.79M",2.07,"USA","North America","United States",49430634,113360,121036.857,793387,1566,1655.571,148478.209,340.507,363.567,2383.151,4.704,4.973,1.13,14771,44.369,58938,177.036,NA,NA,52788,158.563,682415133,1924261,2049.817,5.78,1606983,4.827,0.073,13.7,"tests performed",483798560,236009702,203438457,54581901,1891058,1797795,145.72,71.09,61.28,16.44,5415,379288,0.114,47.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"80",2021-12-06,458.79,456.13,460.79,453.56,"97.88M",1.18,"USA","North America","United States",49317274,177244,121593.429,791821,1424,1666,148137.702,532.4,365.239,2378.447,4.277,5.004,1.14,14455,43.419,57447,172.558,NA,NA,51847,155.736,680490872,1271512,2044.037,3.819,1598107,4.8,0.074,13.5,"tests performed",481907502,235606804,203097942,53427914,1814192,1799916,145.15,70.96,61.17,16.09,5421,379750,0.114,47.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
"81",2021-12-03,453.42,459.17,460.3,448.92,"137.33M",-0.87,"USA","North America","United States",49018168,158688,115363.714,789340,1575,1667.571,147239.257,476.662,346.526,2370.995,4.731,5.009,1.25,13888,41.716,54392,163.381,NA,NA,49644,149.119,677048380,1916557,2033.697,5.757,1544110,4.638,0.074,13.5,"tests performed",477900429,234748799,202133423,51230770,2414922,1673558,143.94,70.71,60.88,15.43,5041,359867,0.108,47.69,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA,NA,NA,NA,"2nd year"
